car_id,model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,target_reg,target_class,mean_rating,distance_sum,rating_min,speed_max,user_ride_quality_median,deviation_normal_count,user_uniq
S-2262856H,Hyundai Solaris,economy,petrol,6.92,2013,51417,2018,62.12,another_bug,4.535862068965518,3717613.8223485765,0.1,160.0,3.9244512842648547,174,172
n14735502c,VW Polo VI,economy,petrol,2.86,2015,75719,2017,39.91,engine_overheat,3.9932758620689657,12435252.16971768,0.1,193.7577946890529,7.868504386505937,174,170
S42953963r,Nissan Qashqai,standart,petrol,3.92,2013,43976,2016,31.01,engine_overheat,4.528218390804597,16427714.09490774,0.1,178.45263308479238,-1.7457128040863088,174,173
T81007701m,Audi A3,premium,petrol,4.24,2015,76607,2021,40.28,engine_fuel,3.9017816091954023,14993060.770340404,0.1,172.2095915259032,0.3926983832873103,174,173
c15981745N,Kia Rio X-line,economy,petrol,3.38,2014,73880,2019,49.03,engine_check,4.774597701149425,12496081.987946253,0.11,173.215408376813,-5.635883954546543,174,170
x17396712H,Renault Sandero,standart,petrol,2.12,2015,77686,2022,36.05,break_bug,5.390114942528736,12207737.228122225,0.1,105.36079543684396,-3.9038640347074267,174,174
i28678068z,Skoda Rapid,economy,petrol,4.98,2016,93644,2016,24.91,gear_stick,4.485747126436782,13943695.603928769,0.1,122.1054694316433,8.235982263097583,174,173
h19917788i,Kia Rio X-line,economy,petrol,3.08,2015,76603,2018,36.52,engine_fuel,4.1451149425287355,10151869.201293573,0.1,174.7341170781435,16.90035475457658,174,173
h19371905Z,Renault Sandero,standart,petrol,4.12,2015,81393,2015,41.82,engine_overheat,4.200057471264367,16149429.873190012,0.1,188.36405095379365,1.304884254088813,174,173
k46522161e,Smart ForTwo,economy,petrol,3.04,2013,44425,2020,63.37,engine_ignition,4.126149425287356,9099348.39400224,0.1,188.59922276244063,4.433547178809407,174,174
K-5008643Z,VW Polo,economy,petrol,5.32,2013,40732,2016,32.64,electro_bug,4.530287356321839,12338438.081319397,0.0,168.83702336818885,-4.0308978971072165,174,172
t10067949t,Hyundai Solaris,economy,petrol,3.68,2011,6562,2014,64.75,another_bug,4.92051724137931,5284648.086319685,0.1,200.0,-1.6633705734848454,174,170
i-6289789v,VW Polo,economy,petrol,4.66,2013,38996,2021,39.89,engine_fuel,4.324885057471264,15245570.281670755,0.1,198.9851102790705,-10.722432673621386,174,170
s10053140L,Renault Sandero,standart,petrol,2.96,2014,67592,2021,42.44,engine_overheat,4.195402298850575,8931673.127421504,0.1,198.29696172295763,6.814229005463057,174,172
C50021983M,Kia Rio X,economy,petrol,3.82,2015,91515,2017,41.76,engine_overheat,4.102528735632184,12566188.425432157,0.1,185.0,-0.7923927551494336,174,173
b-1088056N,VW Polo,economy,petrol,4.32,2013,42442,2016,31.08,gear_stick,4.544942528735633,11423283.73914174,0.1,102.36312326002162,13.931501279715205,174,173
B18251939Y,Nissan Qashqai,standart,petrol,3.48,2012,22551,2017,55.85,engine_ignition,3.529885057471265,20173678.935639214,0.1,192.41429611730396,-2.3362503188813606,174,172
j-1094740D,Kia Rio X,economy,petrol,4.8,2011,2201,2018,91.95,another_bug,4.863620689655172,16346611.967835832,0.33,200.0,12.933586991866404,174,171
s-4883893Q,Hyundai Solaris,economy,petrol,4.64,2012,21660,2014,45.93,engine_check,4.605114942528735,11720712.972409587,0.36,154.87538931035277,1.4601071928037173,174,170
h22481365A,Renault Sandero,standart,petrol,3.82,2014,55600,2018,34.61,break_bug,5.334597701149425,14667373.952607594,0.23,126.3256663200996,8.793006595469103,174,174
J87382695C,VW Polo,economy,petrol,3.56,2012,22401,2015,50.37,engine_overheat,4.439137931034483,12154348.266286993,0.1,182.60548182164564,3.63630646678112,174,173
Y-2069784y,Hyundai Solaris,economy,petrol,5.44,2015,75848,2021,53.66,engine_ignition,4.257068965517242,9580265.72135526,0.1,191.6858360156125,18.84505204158571,174,173
V-2074579X,Renault Sandero,standart,petrol,5.26,2011,854,2016,67.46,engine_ignition,3.9186781609195402,13508834.615513332,0.1,195.7886198147718,-11.54593862292764,174,173
L10577542G,Smart ForTwo,economy,petrol,4.64,2014,59844,2018,29.41,electro_bug,4.144597701149425,10872103.522404782,0.0,185.3886457839289,8.380417794688118,174,173
Q75686415a,Renault Sandero,standart,petrol,3.94,2012,21772,2021,70.51,another_bug,4.5776436781609195,19906123.564015806,0.1,176.0,1.0495178108743093,174,171
o-2139524M,VW Tiguan,economy,petrol,5.26,2017,121392,2020,33.87,electro_bug,4.118850574712644,23311593.66636074,0.0,200.0,-5.94376845287643,174,171
S17148502m,VW Polo,economy,petrol,2.96,2013,42315,2019,30.98,wheel_shake,4.793448275862069,14215764.848965382,0.26,120.95810584961303,-16.794979627521368,174,174
G-1837212q,Kia Sportage,standart,petrol,5.58,2013,40587,2020,74.44,another_bug,4.89264367816092,6356918.630656627,0.51,200.0,-1.5523207376797714,174,169
s-6339166E,Smart ForFour,economy,petrol,3.76,2015,77709,2018,57.89,engine_ignition,4.351896551724138,10429177.77426213,0.1,177.0,8.484468609975478,174,172
S21611713i,BMW 320i,business,petrol,3.34,2013,43648,2018,62.37,engine_check,4.582988505747127,18056781.720915288,0.1,161.5654994070024,-4.977385381789332,174,170
E-5860609f,Hyundai Solaris,economy,petrol,4.22,2013,43146,2019,44.09,engine_ignition,4.296091954022988,9794138.343080906,0.1,199.79393727821412,-0.34448321926556535,174,174
x90842212V,Smart Coupe,economy,petrol,3.06,2016,113384,2017,39.96,engine_fuel,4.081609195402299,20823424.976601917,0.1,175.78415638822744,11.645324294512111,174,173
T-7684106s,Renault Kaptur,standart,petrol,3.64,2011,1868,2016,59.09,engine_overheat,3.839137931034483,4132175.303161325,0.1,186.8551540768896,-7.085459713706733,174,172
N87823081W,Hyundai Solaris,economy,petrol,4.16,2013,42692,2019,56.62,another_bug,4.783735632183908,6225027.698023575,0.1,189.39818852180747,4.413416362488022,174,172
T-1994249o,Skoda Rapid,economy,petrol,5.96,2017,134328,2019,26.9,break_bug,5.327011494252873,19028439.875764657,0.1,116.05664529808578,0.46368547004683647,174,174
P-5707632N,Kia Rio,economy,petrol,4.44,2015,80628,2017,26.89,engine_fuel,4.0778160919540225,18548389.41466527,0.1,169.799549392458,-5.279983630733118,174,174
U38182084N,Renault Kaptur,standart,petrol,4.76,2015,88852,2018,49.87,engine_overheat,3.8410919540229886,17369255.154692546,0.1,185.67124869690383,-9.919009028147864,174,168
Z-7742856C,VW Polo,economy,petrol,5.48,2015,82505,2021,46.08,engine_ignition,4.045689655172414,17408603.733610727,0.1,191.01309196149637,-9.10061420219139,174,173
P-3929445q,Smart Coupe,economy,petrol,7.08,2016,102663,2017,28.06,gear_stick,4.593448275862069,12488111.553269017,0.1,115.25614587701348,23.47313906679677,174,173
L10623696e,VW Tiguan,economy,petrol,3.04,2014,55898,2022,45.17,break_bug,5.289022988505747,10479011.502345257,0.1,128.15571508801298,-4.227274247072865,174,174
v-1313221G,Renault Sandero,standart,petrol,4.68,2014,62754,2018,29.48,electro_bug,4.206206896551724,15109848.281830765,0.0,186.0,4.193793041054564,174,174
Q19968160Q,Nissan Qashqai,standart,petrol,3.6,2013,51994,2019,34.85,engine_fuel,4.181091954022988,16804826.00191286,0.1,175.1079929943372,-14.906847883462044,174,169
o-4622211t,Nissan Qashqai,standart,petrol,4.96,2014,61633,2016,41.33,gear_stick,4.749310344827586,14492223.98213578,0.21,108.6696585193169,3.734688126960548,174,174
d87894116z,Renault Sandero,standart,petrol,4.02,2014,59247,2021,58.16,engine_ignition,4.121609195402299,16386206.716435956,0.1,191.06327878463415,-6.877458556829,174,170
I-2247201A,Mercedes-Benz GLC,business,petrol,4.14,2012,21008,2020,35.72,electro_bug,4.318390804597701,18796612.909790356,0.0,167.39570123846588,12.295642907128414,174,173
k-1506855X,Skoda Rapid,economy,petrol,6.8,2015,81805,2020,32.14,engine_fuel,3.6567241379310342,9376299.408623097,0.1,181.6943327964741,5.0771884628842,174,173
s33252064R,Nissan Qashqai,standart,petrol,4.14,2014,72047,2019,63.62,engine_check,4.262816091954023,13585101.45078708,0.27,174.54785166469546,-10.95065614161599,174,173
T20409757P,Renault Kaptur,standart,petrol,1.9,2012,19216,2020,54.72,engine_ignition,4.216436781609195,15541940.913882427,0.1,182.127664131151,4.6887267660133505,174,172
l-6722826Q,Kia Rio X-line,economy,petrol,6.0,2012,23611,2019,30.08,break_bug,5.262528735632183,9237172.906207217,0.25,110.33558001087742,-10.696730395545366,174,171
k-1717815X,Hyundai Solaris,economy,petrol,5.24,2012,27992,2017,23.45,engine_overheat,4.2762643678160925,13946180.009414405,0.1,197.3191227323992,3.0301724113448985,174,172
L18104947J,Kia Sportage,standart,petrol,2.2,2015,88819,2021,44.34,engine_check,4.510344827586207,19672366.86136128,0.1,152.64933037249136,9.592931627518336,174,172
T18811034j,Skoda Rapid,economy,petrol,2.14,2013,46970,2020,47.7,engine_check,4.521954022988506,21419087.12302035,0.1,158.0,-9.778754868876195,174,170
V-2090794j,Nissan Qashqai,standart,petrol,4.3,2014,60970,2019,47.88,engine_ignition,4.064310344827586,24011082.59887658,0.1,184.7891902097649,0.31079008038685274,174,173
C-9746243l,Renault Kaptur,standart,petrol,7.46,2014,69545,2017,37.13,electro_bug,4.224137931034483,9730973.085825002,0.0,202.24119499455588,11.087655574287734,174,173
X60884870R,Nissan Qashqai,standart,petrol,4.86,2011,3429,2019,32.35,gear_stick,4.480114942528735,11469142.967623072,0.1,101.45653733303206,-2.711432035397518,174,169
Y-1109697o,Hyundai Solaris,economy,petrol,4.66,2014,62452,2015,33.28,engine_fuel,4.021034482758621,14918315.410025759,0.1,200.56618325405597,-0.7586705911976729,174,173
D15509184U,Kia Rio,economy,petrol,4.58,2015,78327,2020,64.88,engine_ignition,4.187413793103448,13784689.536155887,0.1,197.70836371019536,14.892228873726003,174,174
N-1526726d,Smart ForFour,economy,petrol,4.36,2017,116182,2018,57.04,engine_ignition,4.136954022988506,12096124.154391991,0.1,184.11913679748452,2.84137413821757,174,173
D-6635489N,Renault Sandero,standart,petrol,7.76,2013,51693,2015,39.23,break_bug,5.387298850574712,12258144.799494615,0.1,112.8328011088516,-5.2416341633362435,174,174
P91939666m,Nissan Qashqai,standart,petrol,4.04,2014,64677,2016,33.12,gear_stick,4.634080459770115,10759616.693813754,0.1,106.227971840157,4.641053604128408,174,172
D-4712260c,Smart ForFour,economy,petrol,4.84,2015,79452,2015,21.96,break_bug,5.43919540229885,7983107.656375752,0.1,109.30986043618326,-8.784534366508849,174,172
Y-1242554C,VW Tiguan,economy,petrol,5.94,2015,77758,2020,38.82,gear_stick,4.267701149425288,12001161.343105717,0.1,110.49796735345028,2.751909252160188,174,173
i-1887608M,Smart ForFour,economy,petrol,4.64,2016,100342,2017,25.29,engine_fuel,4.086666666666667,18368325.640095104,0.1,182.21950713869617,-0.5173128231263793,174,173
x-8099343c,Renault Sandero,standart,petrol,2.22,2011,440,2018,44.19,gear_stick,4.426551724137931,11216644.774336653,0.1,100.18719942587988,-1.428453550661669,174,173
t-4297703Z,Renault Kaptur,standart,petrol,4.56,2015,75217,2016,70.95,engine_ignition,4.021034482758621,9916007.109238032,0.1,192.51655542988595,-14.890222721810357,174,174
r-2233973m,Renault Sandero,standart,petrol,5.52,2013,41067,2021,34.78,break_bug,5.205057471264368,18867240.0263617,0.38,106.74244218371526,-14.011833274359002,174,173
M13526722v,BMW 320i,business,petrol,2.94,2015,73873,2017,36.45,break_bug,5.538850574712644,12800016.359393248,0.73,110.27344747940472,-12.151369994007144,174,173
F15798669C,VW Tiguan,economy,petrol,3.62,2013,44112,2020,38.18,break_bug,5.6354597701149425,9086371.165106362,1.35,110.32101385913644,1.6529315250407,174,172
A18300888c,Smart ForFour,economy,petrol,4.66,2015,77913,2019,24.3,engine_fuel,4.302241379310345,13094285.805903707,0.1,167.32278302096546,9.637398063627316,174,170
Y-5441952b,Smart Coupe,economy,petrol,5.42,2017,132508,2020,27.21,break_bug,5.662931034482758,13026725.99130256,0.1,120.38176033751658,-8.878516848699489,174,172
W-9551883X,Kia Sportage,standart,petrol,4.5,2014,61973,2016,40.26,break_bug,5.264712643678161,7309970.259251038,0.1,128.0,-0.6065382729855183,174,174
w-1026142O,Kia Sportage,standart,petrol,4.92,2011,1983,2020,58.38,gear_stick,4.554367816091954,12102198.770691479,0.52,120.80322383161446,-14.467904735954914,174,173
A-1162143G,VW Polo,economy,petrol,5.24,2015,89458,2016,53.43,another_bug,4.662298850574713,2995193.847836644,0.1,180.0,0.6396531921090339,174,172
k-2104004I,VW Tiguan,economy,petrol,5.14,2016,104855,2021,67.57,engine_ignition,4.29316091954023,13755698.194494875,0.1,193.72624936837957,4.904079632281226,174,174
g27722633v,VW Polo,economy,petrol,5.04,2013,47747,2019,38.26,electro_bug,4.041724137931034,26542591.4544942,0.0,176.47038928770607,0.2146839114578829,174,173
Y-5494208v,Kia Sportage,standart,petrol,4.72,2011,270,2018,79.62,another_bug,4.574252873563218,12257445.9935028,0.1,200.0,-5.094901429744917,174,172
R-9466744L,Kia Rio,economy,petrol,5.52,2015,71259,2018,64.66,another_bug,4.618735632183908,10472895.209589537,0.1,200.0,0.7181543700404677,174,172
y-1764725I,VW Polo,economy,petrol,5.26,2014,58453,2018,32.93,electro_bug,4.436609195402299,19162408.04580819,0.0,200.0,-12.030251711785404,174,173
x11273898z,Smart ForTwo,economy,petrol,4.66,2017,112495,2015,50.47,engine_ignition,4.155172413793103,17866412.630576108,0.1,190.37034119007112,-1.540103171457707,174,174
K18176647E,Mercedes-Benz E200,business,petrol,3.56,2014,68632,2020,53.73,engine_check,4.72632183908046,4858397.483396726,0.1,181.63029989959333,-10.978657232481364,174,173
q-8257935P,Smart Coupe,economy,petrol,5.0,2013,39774,2017,63.5,engine_ignition,4.323103448275862,16677731.47763103,0.1,186.65179895057923,-15.25257900396447,174,172
M16685844b,Renault Kaptur,standart,petrol,3.66,2015,76262,2015,33.18,engine_fuel,3.9001724137931033,26223185.019309536,0.1,171.58597140417348,-6.893903622965242,174,170
W-4238283Z,VW Tiguan,economy,petrol,4.14,2017,118788,2021,46.08,engine_fuel,4.069885057471264,15064682.349337501,0.1,161.60784232889057,17.696724232573935,174,172
a17222056W,VW Polo VI,economy,petrol,2.86,2015,82616,2019,25.26,gear_stick,4.65367816091954,14152348.192536922,0.1,106.34596064962534,5.989806120968925,174,174
d-2262674v,VW Tiguan,economy,petrol,6.4,2017,134520,2021,38.5,wheel_shake,4.811034482758621,9036239.89280068,0.1,151.96616625736888,13.421871721290909,174,170
B-6462073D,Smart ForTwo,economy,petrol,7.56,2015,81857,2019,37.22,gear_stick,4.448390804597701,8953549.056284197,0.1,108.95153327745206,8.592959259945694,174,171
e19946044s,VW Polo VI,economy,petrol,4.16,2014,74942,2015,33.41,wheel_shake,4.582643678160919,16014487.472903354,0.19,133.75549274617546,-8.077716154917567,174,173
j22108372p,Renault Sandero,standart,petrol,4.08,2015,88751,2017,30.9,gear_stick,4.6931034482758625,23644460.30342069,0.1,96.66357559538162,-1.9742720933359388,174,173
R10132699W,Smart ForTwo,economy,petrol,4.6,2017,115169,2014,42.38,wheel_shake,4.427931034482759,15833763.843997939,0.54,129.75533777655735,1.0008189422463893,174,174
I-2007840g,Hyundai Solaris,economy,petrol,5.6,2015,74129,2016,34.66,engine_overheat,4.1370114942528735,10539529.060480716,0.1,187.9755699123806,-5.556638986414593,174,172
f-1883871J,VW Polo,economy,petrol,4.22,2013,49285,2021,44.18,break_bug,5.585459770114943,12514675.236626869,1.1,111.80037660700118,-21.37221654259011,174,171
s27214304y,Renault Kaptur,standart,petrol,3.84,2012,22725,2020,28.75,engine_fuel,3.9968390804597704,16703409.844431574,0.1,171.53780218655004,-1.6859908393019292,174,171
O17925622P,Smart ForFour,economy,petrol,3.08,2015,93121,2015,28.19,engine_fuel,3.9095977011494254,16814886.405847058,0.1,169.66185783781327,10.110162208116368,174,170
p-1396299V,Smart Coupe,economy,petrol,3.84,2015,71836,2019,32.34,electro_bug,3.982528735632184,9631548.378727237,0.0,198.78016099494877,-14.727726253878405,174,173
d-2149365f,Kia Sportage,standart,petrol,4.94,2015,85056,2014,69.18,engine_ignition,3.887183908045977,21800061.91742085,0.1,187.2460722916839,-1.2219515780866443,174,174
m-2086369j,Hyundai Solaris,economy,petrol,4.2,2015,89510,2020,26.39,gear_stick,4.616264367816092,16993122.108863685,0.1,108.56005129579778,20.225364366929234,174,173
p-2247293h,Skoda Rapid,economy,petrol,5.48,2013,36865,2018,27.54,electro_bug,4.266436781609196,13135223.03852672,0.0,173.01802814919446,-4.303542321847989,174,173
L17444500d,Renault Kaptur,standart,petrol,4.48,2013,42942,2018,30.6,engine_fuel,4.02051724137931,11267213.238238186,0.1,159.80429999984395,8.521755494166294,174,170
w-3453520x,Kia Rio X-line,economy,petrol,6.54,2013,45322,2017,44.09,engine_fuel,4.362126436781609,12836262.506861342,0.1,176.4721061024306,3.62908511962154,174,168
B-1894922s,Kia Rio,economy,petrol,5.28,2015,77307,2021,62.3,engine_check,4.543563218390805,15730081.616824528,0.1,165.3190307276182,-16.110491270284832,174,170
q-6906576V,Kia Rio X,economy,petrol,5.74,2015,79839,2017,27.72,gear_stick,4.687931034482759,16901840.950590856,0.1,126.1129903130102,-5.095726818094056,174,172
N21592745W,Kia Sportage,standart,petrol,5.04,2012,19451,2016,29.02,electro_bug,4.2298850574712645,11748207.845114568,0.0,182.71885473453756,-2.4255396219339196,174,172
U22966546t,Renault Kaptur,standart,petrol,2.96,2014,60096,2015,44.18,engine_check,4.6114367816091955,19365686.69057922,0.1,157.0,11.800258632977444,174,171
Y97882055f,Smart ForFour,economy,petrol,3.96,2016,109376,2019,47.5,engine_fuel,4.2236206896551725,9318906.105910247,0.1,181.36083505230528,-10.496293558577532,174,170
P65208168w,VW Polo VI,economy,petrol,3.64,2014,60514,2017,28.62,electro_bug,4.498275862068966,11271781.7142018,0.0,191.56814094719957,2.9585605225854525,174,172
O-1977280N,Skoda Rapid,economy,petrol,5.4,2014,65808,2016,31.05,gear_stick,4.662586206896552,14500462.421882452,0.1,106.35255156191032,1.2177943866388488,174,172
J-5858573C,Kia Sportage,standart,petrol,5.34,2013,38603,2017,48.5,engine_fuel,4.474655172413793,9310700.634032756,0.1,183.537721866744,-16.027483787363405,174,170
b-1600009O,Kia Rio X,economy,petrol,5.18,2013,43986,2020,29.62,wheel_shake,4.474885057471265,11939919.71407973,0.52,132.30429679905993,2.8866884257351098,174,173
k16185001q,VW Polo VI,economy,petrol,4.02,2014,58475,2019,50.3,gear_stick,4.579022988505747,16332785.755868353,0.58,99.85857437900076,-6.364192154381678,174,168
J-1502453c,VW Tiguan,economy,petrol,5.3,2017,113248,2020,62.56,another_bug,4.446206896551724,3502557.269366429,0.44,177.9213545933411,-0.1372563889480817,174,169
h-1184928f,Skoda Rapid,economy,petrol,5.6,2013,36158,2018,58.99,engine_check,4.475747126436781,16643073.54157725,0.1,161.0,-3.0852788814153853,174,172
w20807148p,Renault Kaptur,standart,petrol,1.64,2013,48301,2018,37.89,electro_bug,4.4591379310344825,11609549.566192975,0.0,177.9800825532214,-2.537785881101936,174,174
H-2882173Z,Nissan Qashqai,standart,petrol,4.5,2014,58644,2018,46.81,engine_check,4.526494252873563,11112576.989149062,0.1,149.0,-25.86685893107165,174,173
w33168720l,VW Tiguan,economy,petrol,3.66,2015,94430,2017,58.56,engine_check,4.543275862068965,13313078.511027241,0.1,153.00955643358046,-14.493278542950094,174,174
Z11132495X,Nissan Qashqai,standart,petrol,3.08,2014,72404,2016,23.61,gear_stick,4.552758620689655,19562713.13962894,0.1,95.05010040158662,5.421661897085061,174,173
