car_type,fuel_type,car_rating,year_to_start,riders,car_id,model,target_reg,target_class,year_to_work
economy,petrol,6.06,2013,46386,c-1794298L,Smart ForTwo,0,another_bug,2021
economy,petrol,4.32,2013,42442,b-1088056N,VW Polo,0,gear_stick,2016
standart,petrol,4.98,2011,6302,M15430763y,Kia Sportage,1,engine_overheat,2019
standart,petrol,3.48,2012,22551,B18251939Y,Nissan Qashqai,2,engine_ignition,2017
economy,petrol,4.8,2011,2201,j-1094740D,Kia Rio X,0,another_bug,2018
economy,petrol,4.54,2011,9855,p-1264204Z,Kia Rio,1,wheel_shake,2020
economy,petrol,4.64,2012,21660,s-4883893Q,Hyundai Solaris,1,engine_check,2014
standart,petrol,3.82,2014,55600,h22481365A,Renault Sandero,0,break_bug,2018
economy,petrol,3.56,2012,22401,J87382695C,VW Polo,0,engine_overheat,2015
economy,petrol,5.44,2015,75848,Y-2069784y,Hyundai Solaris,0,engine_ignition,2021
economy,petrol,4.56,2015,78757,U38299579G,Kia Rio X-line,0,gear_stick,2018
standart,petrol,5.26,2011,854,V-2074579X,Renault Sandero,0,engine_ignition,2016
standart,petrol,3.86,2013,35413,c56523775V,Nissan Qashqai,2,electro_bug,2018
economy,petrol,3.8,2015,90299,T38194151F,Kia Rio X-line,0,wheel_shake,2018
standart,petrol,4.0,2014,61974,m-3164602H,Kia Sportage,0,electro_bug,2021
standart,petrol,4.92,2011,704,n-1234064Z,Renault Sandero,0,engine_fuel,2020
economy,petrol,4.64,2014,59844,L10577542G,Smart ForTwo,0,electro_bug,2018
standart,petrol,3.94,2012,21772,Q75686415a,Renault Sandero,0,another_bug,2021
economy,petrol,4.94,2017,126868,J-1156067J,Smart ForTwo,0,wheel_shake,2017
economy,petrol,5.26,2017,121392,o-2139524M,VW Tiguan,0,electro_bug,2020
economy,petrol,5.48,2012,19135,f-6526492s,VW Polo,0,another_bug,2018
economy,petrol,2.96,2013,42315,S17148502m,VW Polo,0,wheel_shake,2019
economy,petrol,3.2,2011,6803,l20269048F,VW Polo,0,gear_stick,2016
standart,petrol,4.64,2011,57,B98720158A,Nissan Qashqai,1,engine_overheat,2020
standart,petrol,5.58,2013,40587,G-1837212q,Kia Sportage,0,another_bug,2020
economy,petrol,4.36,2014,62455,C-1753458i,Smart Coupe,1,gear_stick,2021
economy,petrol,4.02,2012,18985,x21906434L,VW Polo,1,engine_check,2018
business,petrol,4.12,2013,36540,i13542684X,Mercedes-Benz GLC,0,engine_fuel,2015
economy,petrol,3.76,2015,77709,s-6339166E,Smart ForFour,0,engine_ignition,2018
economy,petrol,4.4,2014,58292,u-1875498r,Smart ForFour,0,engine_ignition,2016
standart,petrol,6.26,2012,24921,X-1879171y,Nissan Qashqai,1,break_bug,2020
economy,petrol,3.64,2014,67502,t21801419s,Kia Rio X,0,engine_overheat,2021
economy,petrol,2.62,2014,67211,L21647080y,Smart Coupe,0,break_bug,2018
business,petrol,3.34,2013,43648,S21611713i,BMW 320i,0,engine_check,2018
premium,electro,4.62,2016,91981,h-5026863d,Tesla Model 3,0,another_bug,2020
economy,petrol,4.22,2013,43146,E-5860609f,Hyundai Solaris,0,engine_ignition,2019
standart,petrol,4.4,2012,32011,T-3466939S,Renault Kaptur,0,engine_check,2016
economy,petrol,3.06,2016,113384,x90842212V,Smart Coupe,0,engine_fuel,2017
standart,petrol,3.64,2011,1868,T-7684106s,Renault Kaptur,0,engine_overheat,2016
economy,petrol,4.16,2013,42692,N87823081W,Hyundai Solaris,0,another_bug,2019
economy,petrol,5.96,2017,134328,T-1994249o,Skoda Rapid,1,break_bug,2019
economy,petrol,4.44,2015,80628,P-5707632N,Kia Rio,0,engine_fuel,2017
standart,petrol,4.76,2015,88852,U38182084N,Renault Kaptur,0,engine_overheat,2018
economy,petrol,5.48,2015,82505,Z-7742856C,VW Polo,0,engine_ignition,2021
economy,petrol,7.08,2016,102663,P-3929445q,Smart Coupe,0,gear_stick,2017
economy,petrol,3.16,2016,98533,m12662735d,Skoda Rapid,2,electro_bug,2014
standart,petrol,3.14,2012,23587,t14261623o,Nissan Qashqai,0,engine_ignition,2019
standart,petrol,5.0,2012,24572,n-2837743g,Nissan Qashqai,0,engine_overheat,2019
economy,petrol,5.8,2014,59144,e-2154304r,VW Tiguan,0,wheel_shake,2021
economy,petrol,3.04,2014,55898,L10623696e,VW Tiguan,0,break_bug,2022
standart,petrol,4.7,2015,75244,N-2215366J,Kia Sportage,0,electro_bug,2016
standart,petrol,6.62,2015,94502,g-1249815S,Renault Sandero,0,another_bug,2017
economy,petrol,4.84,2017,114607,W-1215684E,Smart ForFour,0,wheel_shake,2020
economy,petrol,3.84,2013,52000,A11461567u,VW Tiguan,0,engine_ignition,2017
standart,petrol,4.68,2014,62754,v-1313221G,Renault Sandero,0,electro_bug,2018
standart,petrol,3.6,2013,51994,Q19968160Q,Nissan Qashqai,0,engine_fuel,2019
standart,petrol,4.96,2014,61633,o-4622211t,Nissan Qashqai,1,gear_stick,2016
standart,petrol,4.02,2014,59247,d87894116z,Renault Sandero,1,engine_ignition,2021
economy,petrol,2.92,2015,77398,L16034991d,Kia Rio X,1,engine_check,2017
business,petrol,4.14,2012,21008,I-2247201A,Mercedes-Benz GLC,0,electro_bug,2020
economy,petrol,6.8,2015,81805,k-1506855X,Skoda Rapid,0,engine_fuel,2020
standart,petrol,4.14,2014,72047,s33252064R,Nissan Qashqai,0,engine_check,2019
standart,petrol,1.9,2012,19216,T20409757P,Renault Kaptur,0,engine_ignition,2020
economy,petrol,6.0,2012,23611,l-6722826Q,Kia Rio X-line,2,break_bug,2019
economy,petrol,5.24,2012,27992,k-1717815X,Hyundai Solaris,1,engine_overheat,2017
standart,petrol,4.48,2012,23525,L-2243568g,Kia Sportage,0,another_bug,2016
standart,petrol,2.2,2015,88819,L18104947J,Kia Sportage,0,engine_check,2021
economy,petrol,3.92,2014,61054,U11614816e,VW Polo VI,0,engine_ignition,2019
economy,petrol,4.9,2014,62235,h-1908691k,Hyundai Solaris,1,engine_ignition,2019
economy,petrol,4.62,2015,88621,S-1588766I,Hyundai Solaris,0,engine_fuel,2020
economy,petrol,2.14,2013,46970,T18811034j,Skoda Rapid,1,engine_check,2020
economy,petrol,4.7,2013,39060,i-2841469F,VW Polo,0,engine_fuel,2019
standart,petrol,4.3,2014,60970,V-2090794j,Nissan Qashqai,0,engine_ignition,2019
standart,petrol,7.46,2014,69545,C-9746243l,Renault Kaptur,0,electro_bug,2017
business,petrol,4.32,2014,66654,W12646665I,Mercedes-Benz GLC,0,break_bug,2020
standart,petrol,4.86,2011,3429,X60884870R,Nissan Qashqai,0,gear_stick,2019
economy,petrol,4.66,2014,62452,Y-1109697o,Hyundai Solaris,0,engine_fuel,2015
economy,petrol,4.58,2015,78327,D15509184U,Kia Rio,0,engine_ignition,2020
economy,petrol,4.36,2017,116182,N-1526726d,Smart ForFour,0,engine_ignition,2018
standart,petrol,7.76,2013,51693,D-6635489N,Renault Sandero,4,break_bug,2015
standart,petrol,4.04,2014,64677,P91939666m,Nissan Qashqai,0,gear_stick,2016
economy,petrol,4.84,2015,79452,D-4712260c,Smart ForFour,0,break_bug,2015
economy,petrol,5.94,2015,77758,Y-1242554C,VW Tiguan,0,gear_stick,2020
economy,petrol,4.64,2016,100342,i-1887608M,Smart ForFour,0,engine_fuel,2017
standart,petrol,2.22,2011,440,x-8099343c,Renault Sandero,1,gear_stick,2018
standart,petrol,5.1,2011,3858,P-2897916I,Nissan Qashqai,0,engine_check,2017
standart,petrol,4.6,2012,19521,q-1324803Z,Nissan Qashqai,1,engine_ignition,2016
economy,petrol,4.1,2011,5218,A-6570552N,Kia Rio X-line,0,break_bug,2020
economy,petrol,4.54,2014,67146,k-1985555z,Kia Rio X-line,0,break_bug,2019
standart,petrol,4.56,2015,75217,t-4297703Z,Renault Kaptur,1,engine_ignition,2016
standart,petrol,5.52,2013,41067,r-2233973m,Renault Sandero,0,break_bug,2021
economy,petrol,3.54,2011,653,k13077603E,VW Polo VI,0,engine_overheat,2021
standart,petrol,4.36,2015,74795,H11107062P,Nissan Qashqai,0,break_bug,2021
business,petrol,2.94,2015,73873,M13526722v,BMW 320i,0,break_bug,2017
economy,petrol,5.16,2017,115424,u-1297698j,VW Tiguan,0,engine_fuel,2019
standart,petrol,4.34,2015,74827,R23868498r,Renault Kaptur,1,engine_overheat,2015
economy,petrol,3.62,2013,44112,F15798669C,VW Tiguan,0,break_bug,2020
economy,petrol,4.66,2015,77913,A18300888c,Smart ForFour,0,engine_fuel,2019
economy,petrol,5.42,2017,132508,Y-5441952b,Smart Coupe,0,break_bug,2020
standart,petrol,5.08,2011,854,N-1923238g,Kia Sportage,0,engine_ignition,2015
standart,petrol,4.5,2014,61973,W-9551883X,Kia Sportage,0,break_bug,2016
standart,petrol,4.92,2011,1983,w-1026142O,Kia Sportage,1,gear_stick,2020
economy,petrol,5.24,2015,89458,A-1162143G,VW Polo,0,another_bug,2016
economy,petrol,5.14,2016,104855,k-2104004I,VW Tiguan,0,engine_ignition,2021
economy,petrol,5.04,2013,47747,g27722633v,VW Polo,1,electro_bug,2019
economy,petrol,3.16,2015,90330,j-5320438l,Kia Rio X,2,gear_stick,2015
standart,petrol,3.9,2012,18469,M-2097633r,Kia Sportage,0,another_bug,2021
standart,petrol,3.42,2012,22960,U52942046Z,Renault Kaptur,0,break_bug,2016
economy,petrol,3.58,2014,59615,h17001071q,Kia Rio X,0,engine_check,2021
standart,petrol,4.58,2012,18890,R-1401948E,Renault Sandero,0,engine_overheat,2014
standart,petrol,4.72,2011,270,Y-5494208v,Kia Sportage,0,another_bug,2018
economy,petrol,5.18,2015,80653,a-1738562d,Kia Rio,0,wheel_shake,2017
economy,petrol,5.52,2015,71259,R-9466744L,Kia Rio,0,another_bug,2018
economy,petrol,5.26,2014,58453,y-1764725I,VW Polo,0,electro_bug,2018
economy,petrol,4.72,2015,83859,R99178335S,VW Tiguan,0,gear_stick,2017
economy,petrol,4.66,2017,112495,x11273898z,Smart ForTwo,1,engine_ignition,2015
business,petrol,3.56,2014,68632,K18176647E,Mercedes-Benz E200,0,engine_check,2020
economy,petrol,5.0,2013,39774,q-8257935P,Smart Coupe,0,engine_ignition,2017
economy,petrol,3.2,2016,106179,t19157053h,VW Tiguan,0,electro_bug,2022
standart,petrol,4.12,2014,53738,m14758475e,Nissan Qashqai,0,engine_fuel,2017
standart,petrol,3.66,2015,76262,M16685844b,Renault Kaptur,0,engine_fuel,2015
economy,petrol,4.14,2017,118788,W-4238283Z,VW Tiguan,0,engine_fuel,2021
economy,petrol,2.86,2015,82616,a17222056W,VW Polo VI,0,gear_stick,2019
economy,petrol,6.4,2017,134520,d-2262674v,VW Tiguan,1,wheel_shake,2021
economy,petrol,7.56,2015,81857,B-6462073D,Smart ForTwo,0,gear_stick,2019
economy,petrol,4.16,2014,74942,e19946044s,VW Polo VI,0,wheel_shake,2015
economy,petrol,2.86,2014,65716,B47711748K,VW Polo,0,engine_ignition,2016
standart,petrol,4.08,2015,88751,j22108372p,Renault Sandero,0,gear_stick,2017
economy,petrol,5.16,2015,92825,t21884438y,VW Tiguan,2,wheel_shake,2020
economy,petrol,4.6,2017,115169,R10132699W,Smart ForTwo,2,wheel_shake,2014
economy,petrol,5.6,2015,74129,I-2007840g,Hyundai Solaris,0,engine_overheat,2016
economy,petrol,4.22,2013,49285,f-1883871J,VW Polo,1,break_bug,2021
standart,petrol,3.84,2012,22725,s27214304y,Renault Kaptur,0,engine_fuel,2020
economy,petrol,3.08,2015,93121,O17925622P,Smart ForFour,0,engine_fuel,2015
economy,petrol,4.26,2013,50813,V-2454314m,Skoda Rapid,0,another_bug,2014
economy,petrol,4.42,2013,48112,Z16920973J,Hyundai Solaris,0,gear_stick,2019
economy,petrol,3.72,2015,88859,b13641719v,Kia Rio,1,engine_ignition,2015
economy,petrol,3.84,2015,71836,p-1396299V,Smart Coupe,1,electro_bug,2019
standart,petrol,4.94,2015,85056,d-2149365f,Kia Sportage,2,engine_ignition,2014
economy,petrol,3.62,2015,77317,X13092819Q,Hyundai Solaris,0,another_bug,2022
economy,petrol,4.2,2015,89510,m-2086369j,Hyundai Solaris,0,gear_stick,2020
economy,petrol,5.48,2013,36865,p-2247293h,Skoda Rapid,0,electro_bug,2018
standart,petrol,4.48,2013,42942,L17444500d,Renault Kaptur,0,engine_fuel,2018
premium,petrol,3.86,2014,62856,r14567820H,Audi A4,0,gear_stick,2019
economy,petrol,4.66,2015,73928,a-1296325M,Smart Coupe,0,engine_check,2019
economy,petrol,6.54,2013,45322,w-3453520x,Kia Rio X-line,2,engine_fuel,2017
economy,petrol,5.28,2015,77307,B-1894922s,Kia Rio,0,engine_check,2021
economy,petrol,5.74,2015,79839,q-6906576V,Kia Rio X,2,gear_stick,2017
economy,petrol,4.94,2012,21781,v-1923353f,Kia Rio X-line,0,engine_ignition,2017
standart,petrol,2.54,2012,24590,P75675086P,Renault Sandero,3,gear_stick,2018
standart,petrol,5.04,2012,19451,N21592745W,Kia Sportage,2,electro_bug,2016
standart,petrol,4.96,2015,81157,H-2270745P,Kia Sportage,1,engine_fuel,2021
standart,petrol,2.96,2014,60096,U22966546t,Renault Kaptur,0,engine_check,2015
economy,petrol,4.22,2011,3323,f-1963567i,VW Polo,0,wheel_shake,2018
economy,petrol,3.96,2016,109376,Y97882055f,Smart ForFour,2,engine_fuel,2019
economy,petrol,3.48,2016,109580,C19974180h,VW Tiguan,0,another_bug,2017
economy,petrol,3.74,2012,23619,N39559408S,Kia Rio,0,break_bug,2017
economy,petrol,3.64,2014,60514,P65208168w,VW Polo VI,0,electro_bug,2017
economy,petrol,5.4,2014,65808,O-1977280N,Skoda Rapid,0,gear_stick,2016
standart,petrol,4.94,2014,71043,P-2227204H,Renault Kaptur,0,engine_fuel,2018
standart,petrol,5.34,2013,38603,J-5858573C,Kia Sportage,0,engine_fuel,2017
economy,petrol,3.76,2017,107224,P13046593R,Smart Coupe,0,engine_overheat,2014
economy,petrol,5.18,2013,43986,b-1600009O,Kia Rio X,0,wheel_shake,2020
economy,petrol,4.02,2014,58475,k16185001q,VW Polo VI,0,gear_stick,2019
standart,petrol,3.74,2013,39095,k72805610d,Renault Kaptur,0,engine_fuel,2021
economy,petrol,5.3,2017,113248,J-1502453c,VW Tiguan,1,another_bug,2020
economy,petrol,5.6,2013,36158,h-1184928f,Skoda Rapid,0,engine_check,2018
economy,petrol,3.62,2015,87639,N62378224U,Kia Rio,1,engine_fuel,2015
standart,petrol,1.64,2013,48301,w20807148p,Renault Kaptur,2,electro_bug,2018
standart,petrol,4.5,2014,58644,H-2882173Z,Nissan Qashqai,0,engine_check,2018
economy,petrol,5.26,2013,41692,j-1956405K,Skoda Rapid,0,another_bug,2016
economy,petrol,3.66,2015,94430,w33168720l,VW Tiguan,0,engine_check,2017
business,petrol,3.84,2012,18343,Q-1492285k,Mini Cooper,0,engine_check,2016
standart,petrol,3.08,2014,72404,Z11132495X,Nissan Qashqai,0,gear_stick,2016
business,petrol,4.24,2015,77482,W15477386C,Mercedes-Benz E200,1,another_bug,2021
standart,petrol,3.92,2015,73909,Q11700844e,Renault Kaptur,0,engine_check,2018
economy,petrol,5.04,2014,59259,E-3042252G,Kia Rio,0,another_bug,2020
standart,petrol,5.08,2014,67599,o53903819E,Kia Sportage,0,engine_overheat,2019
economy,petrol,4.94,2016,108267,E-1275783r,Skoda Rapid,0,another_bug,2015
economy,petrol,4.9,2011,2533,q-1872858i,Kia Rio X-line,0,another_bug,2016
economy,petrol,3.6,2011,5701,h-1344515n,VW Polo,0,engine_overheat,2016
economy,petrol,4.02,2015,86718,b12599240M,Smart ForFour,0,engine_check,2016
economy,petrol,4.62,2014,72280,D44517833b,Kia Rio X,1,engine_overheat,2015
economy,petrol,5.2,2017,129183,O-1383891v,Skoda Rapid,0,electro_bug,2020
standart,petrol,3.84,2015,79353,X64881130C,Kia Sportage,0,break_bug,2021
standart,petrol,4.4,2013,45328,U19015371f,Kia Sportage,0,engine_overheat,2020
economy,petrol,2.12,2015,85529,R69641219y,Smart ForTwo,0,another_bug,2016
economy,petrol,5.22,2017,134298,j-1377590c,VW Tiguan,0,break_bug,2021
standart,petrol,5.16,2014,54713,r-1930669O,Renault Sandero,0,electro_bug,2017
standart,petrol,4.36,2014,64293,N-9452332x,Nissan Qashqai,0,electro_bug,2022
economy,petrol,3.94,2015,82753,P-7667678B,Kia Rio X,0,electro_bug,2017
economy,petrol,5.2,2015,90496,M25907433E,VW Tiguan,0,electro_bug,2021
standart,petrol,2.64,2015,75140,n13224202u,Renault Sandero,0,another_bug,2018
premium,petrol,6.66,2017,129048,e-1885009l,Audi A3,2,another_bug,2021
standart,petrol,5.0,2015,70816,l-1959164P,Renault Kaptur,0,engine_overheat,2017
economy,petrol,4.54,2015,86069,M-9949056v,VW Tiguan,0,gear_stick,2018
standart,petrol,5.88,2014,63564,d-1302572o,Renault Kaptur,0,engine_check,2019
economy,petrol,4.14,2016,103801,B20262533I,Skoda Rapid,0,engine_overheat,2017
economy,petrol,4.1,2015,80701,f22323125D,Kia Rio X,0,engine_overheat,2016
economy,petrol,4.28,2012,17847,d10736354y,Kia Rio X,1,engine_ignition,2018
standart,petrol,4.42,2013,43962,w-3928877y,Renault Kaptur,1,engine_overheat,2022
economy,petrol,4.54,2017,134781,I13894787U,Skoda Rapid,0,break_bug,2016
economy,petrol,3.34,2016,93341,A65205208z,Smart ForFour,0,another_bug,2018
economy,petrol,2.82,2015,91507,x20603919o,Hyundai Solaris,0,wheel_shake,2019
economy,petrol,4.34,2014,57184,z10457360K,Smart ForTwo,3,engine_check,2020
economy,petrol,4.28,2015,82571,M-1712519K,Hyundai Solaris,0,engine_fuel,2019
economy,petrol,4.54,2015,74396,y13551852I,Kia Rio X-line,0,break_bug,2019
standart,petrol,4.38,2013,43426,b-1681467p,Kia Sportage,0,break_bug,2017
economy,petrol,3.1,2015,78650,h10860992T,Smart Coupe,0,engine_overheat,2015
economy,petrol,4.44,2014,58545,c-1729585F,Smart Coupe,1,engine_overheat,2021
economy,petrol,5.16,2015,83243,p-6352560b,Kia Rio X-line,0,break_bug,2018
standart,petrol,3.3,2014,55737,i11460685H,Kia Sportage,0,gear_stick,2021
economy,petrol,3.08,2017,124454,r44913393N,Smart ForFour,0,gear_stick,2022
economy,petrol,4.62,2013,46470,O-7780124Q,Skoda Rapid,0,another_bug,2019
economy,petrol,4.2,2011,6711,S11426971O,VW Polo,0,break_bug,2017
standart,petrol,4.42,2014,57050,S-4753227p,Kia Sportage,0,engine_fuel,2021
economy,petrol,3.12,2013,41044,N18717997l,Kia Rio X-line,0,wheel_shake,2019
economy,petrol,3.86,2011,8563,Z-9466103x,Kia Rio X-line,1,another_bug,2021
economy,petrol,5.8,2015,77403,M-2028642u,Kia Rio X,3,electro_bug,2021
standart,petrol,4.12,2014,70427,L96875350x,Nissan Qashqai,0,engine_ignition,2015
economy,petrol,6.02,2016,108052,s-9180453P,Skoda Rapid,0,break_bug,2021
standart,petrol,3.24,2014,60099,T17061100n,Kia Sportage,2,engine_fuel,2019
economy,petrol,4.3,2016,94397,Q-1640989g,Smart ForFour,2,engine_fuel,2016
economy,petrol,4.26,2011,653,b86382646t,Kia Rio X-line,0,engine_overheat,2016
economy,petrol,6.82,2014,63620,K-1544774T,Kia Rio,0,break_bug,2019
economy,petrol,5.28,2014,60231,T-2294411h,Skoda Rapid,0,engine_fuel,2016
economy,petrol,5.06,2012,25612,f13646346O,Hyundai Solaris,0,gear_stick,2018
economy,petrol,3.3,2013,43949,k12390619M,Smart ForFour,0,electro_bug,2017
economy,petrol,4.14,2014,54130,p14822094P,Kia Rio X-line,0,gear_stick,2017
standart,petrol,7.0,2015,88536,y-1267351r,Kia Sportage,0,break_bug,2019
economy,petrol,6.28,2015,89899,G-1577332Q,VW Polo,2,electro_bug,2016
economy,petrol,4.08,2014,59062,V16180698h,Kia Rio X,0,wheel_shake,2019
economy,petrol,3.74,2017,132854,O18445397U,Smart Coupe,0,break_bug,2017
economy,petrol,5.4,2014,66674,U-3643164N,Kia Rio,0,engine_ignition,2014
economy,petrol,4.26,2014,58083,r10427446Y,Kia Rio X-line,0,electro_bug,2018
economy,petrol,3.94,2015,86367,G-6618695l,Kia Rio,0,break_bug,2019
economy,petrol,3.78,2011,2062,S20524077t,Hyundai Solaris,0,gear_stick,2018
economy,petrol,3.78,2017,128013,Z21148829c,Skoda Rapid,1,electro_bug,2022
economy,petrol,3.26,2014,70172,w15143755c,Smart ForFour,0,another_bug,2020
business,petrol,3.28,2017,134530,B16670617R,BMW 320i,1,engine_check,2022
economy,petrol,3.48,2014,62004,X16721605D,Smart ForTwo,0,break_bug,2015
economy,petrol,3.3,2015,77677,s12154911r,Smart ForTwo,0,gear_stick,2020
economy,petrol,3.92,2017,142986,y76872086H,Smart ForTwo,0,engine_ignition,2022
economy,petrol,2.9,2011,3283,p15590759i,Kia Rio X,0,engine_ignition,2016
standart,petrol,4.98,2011,1462,f-1996175H,Renault Sandero,0,engine_fuel,2016
economy,petrol,4.62,2017,117611,z-5067315t,Smart Coupe,0,engine_fuel,2015
business,petrol,4.4,2015,81206,A-5101478b,Mercedes-Benz E200,0,engine_check,2014
economy,petrol,6.08,2012,22114,H-1836769I,Kia Rio X-line,0,wheel_shake,2022
economy,petrol,6.58,2015,89285,k-1735337t,VW Polo VI,1,another_bug,2018
standart,petrol,4.18,2015,87802,I69261244y,Nissan Qashqai,0,another_bug,2021
economy,petrol,4.46,2012,19312,f-1042769Z,VW Polo VI,0,engine_check,2018
economy,petrol,4.78,2017,120551,p18227676S,Smart ForTwo,1,engine_overheat,2017
business,petrol,6.14,2012,21091,B-2051518V,Mini Cooper,0,electro_bug,2017
economy,petrol,3.34,2015,75483,f16491132W,VW Polo VI,0,engine_fuel,2021
economy,petrol,5.02,2017,125565,k17020328W,Smart ForTwo,0,engine_fuel,2016
economy,petrol,4.7,2016,114696,N-9313658v,Smart ForTwo,0,engine_ignition,2018
standart,petrol,5.02,2014,62486,h-3056262u,Kia Sportage,0,another_bug,2018
standart,petrol,4.22,2013,41885,K-1866847F,Renault Kaptur,0,engine_overheat,2017
standart,petrol,4.84,2015,87414,u-2156978e,Nissan Qashqai,0,engine_ignition,2019
economy,petrol,6.64,2015,96066,C-3016941F,Skoda Rapid,0,break_bug,2019
economy,petrol,3.62,2015,84117,P21644134e,Hyundai Solaris,1,engine_fuel,2017
economy,petrol,1.98,2017,124011,c33903073Q,Skoda Rapid,0,wheel_shake,2020
economy,petrol,4.48,2015,73237,Q-1582698g,Smart ForTwo,0,break_bug,2017
standart,petrol,2.52,2012,25103,o67669876a,Kia Sportage,1,engine_check,2021
economy,petrol,5.26,2013,46121,K-1010636S,Smart ForFour,0,another_bug,2018
economy,petrol,4.74,2015,88031,h-1414900L,Hyundai Solaris,0,engine_overheat,2017
economy,petrol,4.26,2011,8450,N70600170h,Hyundai Solaris,1,electro_bug,2015
standart,petrol,4.18,2015,86666,c-3410027y,Renault Sandero,0,engine_ignition,2018
economy,petrol,6.18,2013,46437,m-8902512v,VW Tiguan,0,engine_ignition,2018
economy,petrol,5.24,2014,59459,t24316205h,VW Polo,3,wheel_shake,2017
standart,petrol,4.44,2014,59849,z41744928r,Renault Kaptur,0,engine_check,2020
economy,petrol,3.94,2017,133493,i90456198D,Smart ForTwo,0,engine_overheat,2019
standart,petrol,5.02,2015,88081,B-2199737O,Kia Sportage,0,engine_check,2017
economy,petrol,3.98,2016,107586,n47427969O,Smart ForTwo,0,engine_ignition,2017
economy,petrol,4.04,2017,119383,F14857178F,Smart ForTwo,0,engine_ignition,2021
economy,petrol,2.24,2017,116988,x18607097I,Smart Coupe,0,engine_check,2019
economy,petrol,6.42,2017,108795,q-1778461b,Smart ForTwo,1,engine_overheat,2017
economy,petrol,3.84,2017,115917,z30179504O,VW Tiguan,0,break_bug,2021
economy,petrol,4.82,2014,61525,s-5157124G,Kia Rio X-line,0,another_bug,2017
economy,petrol,3.48,2015,88968,q20798329k,Hyundai Solaris,0,engine_check,2018
